	order_id	driver_id	client_id	dttm	date	arrived_distance	arrived_duration	distance	duration	from_latitude	from_longitude	to_latitude	to_longitude	mark	client_rate_ride	client_rides_cnt	driver_rides_cnt	comment
744	86913668db22a966cd66ee127947872c	3974b319e7900372069708aeb6023a56	cc707166b8cd8f1c2c015ac5ccbe7223	2021-03-27 00:30:00	2021-03-27	420	1	3.7	7.1	55.85251949999999	37.3470661	55.87071991	37.32643509	Hyundai			89.0	все супер. спасибо водителю
745	21ba7ae284fe75416775e8cc964871a2	920628d91b3a6f04d7a6f3edc41ea651	ae15c87be97183a2021ee0749d578770	2021-03-27 18:15:00	2021-03-27	730	2	3.2	7.0	55.64754868	37.49702835	55.663808	37.483384	Skoda		12.0	95.0	Водитель позже начал поездку из за этого списались лишние деньги за ожидание. 8₽ не проблема, но отношение не очень приятное 
746	9c0f2612721a8586435bd1c6a10a6f80	0ba24aaf466e9aa0eddc7baae54705da	8fc0f8fa4ae958c1b175a45ec9d547ad	2021-03-27 08:15:00	2021-03-27	1780	5	4.0	8.1	55.64969635	37.57070923	55.62906265	37.59890747	Hyundai		2.0	250.0	не поняла за что было снято 8рублей?
747	55ee6b6bca164e928f6c666f14ddde6c	25f2a41024ca63e2dcdf8ad951e37882	2d429ebb1a73a24348f7e1cca6ef54cd	2021-03-27 18:30:00	2021-03-27	2280	9	19.0	39.7	55.82824707	37.59574127	55.727466	37.568179	Toyota	5.0	28.0	322.0	Прокуренный салон, это ужас господа. 45мин мучение, чуть не укачало. Ужасный комфорт+
748	8abc9a0a0480fe0700a18efe8b0745b2	0a8810df96bfb22e71342b8502e2c263	e5cba337101bce75ef947bbf37855429	2021-03-27 20:45:00	2021-03-27	90	1	12.9	31.9	55.7421	37.59482	55.82153	37.588371	Skoda	5.0	5.0	224.0	нет оплаты Сбербанк онлайн, комиссия за перечисление в другой банк, поездка дороже заявленной
749	e6c123a7fb13a8c7dba0c073e8ca2fbd	cf6897a57c220d3be5df0515d5902b1e	4ae28349e24ce64e26844bc36a9bce3b	2021-03-27 19:00:00	2021-03-27	1320	4	10.5	17.6	55.79893875	37.54188919	55.84571075	37.43923187	Hyundai	5.0	1.0	188.0	водитель играл в карты на телефоне за рулем, трижды повернул не туда  чем увеличил время в пути, плюс вёл автомобиль очень агрессивно
750	cbdc8ac3bbbfb81bbf63192272bd0759	a2fc2da1f4e01a7688fd9147e32e2d0b	6f9e3a0cb41709cc1723b40be2b0a64d	2021-03-27 19:00:00	2021-03-27	160	1	3.4	10.5	55.61294446	37.74433302	55.60147900000001	37.710572	Skoda			411.0	Водитель не позвонил , не спросил , где мы , я заплатила 20 рублей за ожидание , хотя он не точно уточнил . В машине  очень пахло сигаретами 
751	e1002aa7c22d423ea369f7432e4d9524	b9ede46337beccd56d7e3e8932dee586	2c03fe45a16b03aea9c03167c8c60ab6	2021-03-27 16:15:00	2021-03-27	1140	5	6.1	19.5	55.86247468481057	37.470060288906105	55.893985	37.45273	Kia			69.0	Я успела! Спасибо огромное за отличную поездку!
752	9a4024d3d8b9445e096d0f15999577ef	7eb4241594b89912ae716ae94fc7d18b	32ae52450ec7c3e4d6a499c56d2d3a82	2021-03-27 22:45:00	2021-03-27	130	1	1.6	4.2	55.6327693	37.5177651	55.63459200000001	37.525514	Kia	5.0	7.0	38.0	Чистота машины; Водитель знает город; Водитель вежливый; Помощь и забота
753	9bc8af8c3662015c88cf7e877cea786c	6ccce3764191c67ac3014b0aa1df7b6c	4b1ee6f0df6a6619e4ede2ea561151a9	2021-03-27 01:00:00	2021-03-27	100	1	28.1	43.3	55.76591717761693	37.60785609483719	55.85306167602539	37.49959182739258	Skoda		1.0	93.0	Водитель поехал, не дождавшись , пока сядет пассажир 
754	edc21706bcb6ee64207fc1006d233f09	eb6e8525d5ca937f4f67f3b29942a637	7f85c7f49414abb47d49f5ad3063307d	2021-03-27 00:30:00	2021-03-27	360	2	1.7	6.1	55.6439664	37.52301679999999	55.65204	37.505178	Kia	5.0		250.0	Четкий Оксан?
755	bd5341f3247afd18d06d3e3e06154acf	5978bdcc22e7fd243e5b3667775af94b	12ac388ce7e381cf4bf582fd34d42e2b	2021-03-27 16:15:00	2021-03-27	550	2	4.2	9.4	55.88824	37.64031	55.891772	37.591249	Kia	5.0		11.0	Все отлично, спасибо!
756	e8aed18d542d4d354f79e03201557e19	4c58e22c7a6cb5de07d41b8e829f9214	60307ff2612fbf1026485612fef8326c	2021-03-27 22:15:00	2021-03-27	170	1	4.8	9.3	55.81124966850294	37.834550701081746	55.82419205	37.81922531	Skoda	5.0	9.0	319.0	Все очень плохо водитель неотыкватный на клиента не обращает внимание не едет  по навигатору борзый не хочу что бы в  ситимобил был такой такой неотыкватный человек 
757	ebc53b3e6079e585183a8a9fe01b4e0a	e49accff48dffdacf2e1d28abf7481c1	186c24b7b4adeace865dd10ee935f190	2021-03-27 01:30:00	2021-03-27	90	1	6.1	14.8	55.6476827	37.6102192	55.63399887084961	37.67452621459961	Hyundai		1.0	187.0	Резкое вождение
758	44834034ffc2fced61dc71f0d971a927	04e3206c434479767c8c0a8040854494	138f71445e8dcde3c9199f07114fa5e3	2021-03-27 09:45:00	2021-03-27	130	1	3.4	8.2	55.7808165	37.57710435	55.800877	37.56093900000001	Kia	5.0	3.0	189.0	Прекрасный водитель! Спасибо!
759	dcdf9768b45b44829c534c3f279da5f4	87aa60d1d7c9a4b38800c8b34cce6366	c7c73db2d4a82df412f0fb89a1d9b0ce	2021-03-27 21:15:00	2021-03-27	100	1	39.4	43.8	55.58078384	37.65775681	55.809448	37.798668	Skoda	5.0	12.0	86.0	Спасибо большое , впервые попался тонкой хороший и грамотный водитель ! всем таких делаю ! 
760	b96f002a47ddf3891fbcde8e13a7978f	0c2c99ee5796ba575b01cad1b083cc8b	c1c643ad8b5f6b41d5c61cceef4f3efb	2021-03-27 00:45:00	2021-03-27	180	1	8.8	13.7	55.6190834	37.66397476	55.60105515	37.71740723	Hyundai		1.0	313.0	Вообще не реагировал на мои фразы
761	206c703940916fa79c6fe2e780a2bf71	64b8e625550fa61d0fa96ea6eccf182a	f5ac2b6be58a4a1f096d3d8e90aa7084	2021-03-27 03:00:00	2021-03-27	270	1	15.4	21.5	55.728530000000006	37.52756	55.79933547973633	37.50273513793945	Hyundai	1.0	4.0	424.0	На просьбу переключить радиостанцию или песню , водитель предложил сменить машину, и указывать в комментариях что я не хочу слушать музыку, которая нравиться водителю. Мне не нравится слушать про шлюх и шкур, и когда это орет на все машину. Водитель пропустил нужный поворот и привёз меня к корпусу 4, вместо 3. Гнал 100 как ненормальный. Надо было сразу поменять машину. Ехала
762	db8d91681af165922b1f6ee2121af65e	6354ef9186ef028b633d598354b190d7	c7577a67a020591e4111777823b605da	2021-03-27 17:45:00	2021-03-27	170	1	19.6	36.9	55.84592819	37.41807938	55.76211536	37.6161426	Kia		3.0	418.0	отличный водитель
763	6498d523300c952142adfcf5e66bd8d7	c4878e7eee886e4f41514455c3431174	e1a89327f654d79d6928500d9b33dd97	2021-03-27 22:00:00	2021-03-27	510	2	19.2	30.3	55.69706	37.51318	55.719467	37.68625	Kia	5.0	38.0	170.0	Приятный водитель; Замечательная поездка с чудесным водителем(супер!!!!)
764	d9f23fc7d79794071f0cc9b7cb187c66	fe12a63ba484c75af21e3416976dba54	495bf003e2aa72754478c56eedd4956a	2021-03-27 22:30:00	2021-03-27	210	1	8.2	15.6	55.76339722	37.83062744	55.761359	37.74159	Volkswagen	5.0		28.0	отличный водитель 
765	d1772489218f7ae4bf4f9c9f8dbf3238	b57c97877e3037392dd58c1ddc16eca0	fc9fd0a86223f926458577fe0ea5c704	2021-03-27 01:45:00	2021-03-27	320	1	3.2	5.7	55.87163277926042	37.64671593904495	55.88559227167582	37.67668794840574	Hyundai	5.0	2.0	116.0	очень приятный на разговор человек, и как не странно очень много дал советов, как не странно очень важных 
766	547069035e04c0cf25a0f89f62b65bbc	96b21a52a9862423ac42d5b4da7aa226	4386af42ce28577a816abc391bb192e9	2021-03-27 00:45:00	2021-03-27	330	1	3.0	8.8	55.7062912	37.68515396	55.706783	37.674076	Hyundai	5.0	1.0	208.0	Не доехали куда надо, взяли практически ту же сумму
767	1382d41fe081e60b7e073d3a62001d38	aeaddc586987ae9a18a95cd55cdb7e2c	b39005c9b85f8c413f00c2031eb20e20	2021-03-27 18:45:00	2021-03-27	340	1	7.5	15.4	55.697030244700755	37.74183612316847	55.73535537719727	37.679664611816406	Mercedes-Benz		9.0	251.0	Добрый вечер. Водитель был без маски. Во время вождения был не пристегнут. Включил непонятную музыку. Вместо ковриков лежали ГАЗЕТКИ!!! Сервис и состоянии машины - ОТВРАТИТЕЛЬНЫ!!!!!!
768	4864436e0b05110af01af11a612ed7b9	f7be49557961f16df57e248ff8174469	726e2d27ee7c3fd7ec1688dbe5fb17d2	2021-03-27 03:30:00	2021-03-27	2200	6	24.6	33.4	55.77066052	37.5602386	55.678583	37.724036	Daewoo		72.0	5.0	Спасибо большое супер
769	50c3e67b78931d79d61ae6f8278ccdf8	c951139da1eba72158b52aa10cc2f24a	13179789f9b7091b09454d0ce041fd59	2021-03-27 05:00:00	2021-03-27	100	1	3.1	8.4	55.87710571	37.68397903	55.87011500000001	37.658627	Kia		2.0	10.0	Водитель приехал на другой машине, не тот номер и марка, машина с надписью яндекс гоу. Плюс не знал дорогу и пришлось ждать пока нас нашёл. 
770	089059395b76237ac979b6bf0bab39b6	1bf9eb1a830a999cf2e80b5eccf71e00	57dd176ff8ed7fc9aac1aad72f3ab027	2021-03-27 13:45:00	2021-03-27	1400	8	18.4	49.6	55.64405060000001	37.73048782	55.75456112	37.6124678	Hyundai	5.0		264.0	Не довез до точки и высадил 
771	4d5f6aa3cc9ca31de04c2a03fd4a2444	7891d93bfc1c05f28cc90f50f6071134	2d5831d67c0e43a8e0f9c2ba8c0d2e18	2021-03-27 01:45:00	2021-03-27	1780	5	7.7	14.7	55.76650566151888	37.703883200883865	55.78932953	37.63488007	Kia		4.0	185.0	Попали в аварию. Водитель не виноват. В нас вырезались. Водитель же всячески хотел оказать помощь, предложив вызвать другое такси за свой счёт, но так как авария произошла недалеко от точки назначения, такси не потребовалось.
772	79cf26a56d15c813ae7745bd67739bf3	d44b439577c5b4534edf6dced4f9db6a	40238d4a8356bd72c6e80f8e7dd2faa4	2021-03-27 23:30:00	2021-03-27	1880	6	1.5	3.4	55.904911	37.57929	55.897901	37.58693	Volkswagen	5.0	4.0	287.0	Отличный водитель знает свою работу на все ?
773	1b976833b23573a24f63230321f58c38	616e5da73ab45788fa308341532ddfae	2ffdbe7138a5166700ad21211a44d977	2021-03-27 21:00:00	2021-03-27	480	2	9.9	16.4	55.583199	37.59469	55.58672714	37.66831207	Kia	5.0	16.0	271.0	Супер ? 
774	2df2dc7a4c2083b95b097a49b132d8e9	5da1b1b6c92247f7d1342e3d4b60dbe0	6ae65eb379daa4971151e90de99ad9c5	2021-03-27 13:45:00	2021-03-27	140	1	11.2	24.7	55.65624	37.833962	55.71682358	37.88127136	Hyundai	5.0	1.0	274.0	Водитель очень нервный и грубый
775	c5a8c13f54cd20a9fad89f2911e5e178	d7946d0dc9470d8f54045926d8c5ff36	4872bbc4e97952bf47f7a0a3370fbe6a	2021-03-27 00:45:00	2021-03-27	2460	6	3.1	4.4	55.79253387	37.5472374	55.805020999999996	37.515149	Hyundai	5.0	7.0	3.0	Чистота машины; Хорошо поговорили; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
776	9f72c35c4dc53a55d96cbda83cdcc3c1	36c38d6dfa0ccd7d6bbfbcfac2329d77	894378a06272af24b1a7e10be3f0b4ae	2021-03-27 23:15:00	2021-03-27	220	1	23.9	27.5	55.739976209895666	37.41516720503568	55.66835403	37.64703369	Hyundai	5.0	15.0	338.0	водитель во время движения пользовался телефоном в личных целях- заходил в какое-то приложение, где необходимо вносить различные данные и коды, а это отвлекает внимание
777	d71324a29bfa8dd8fa95ff2084032e09	9f449ae355697a900fa2d74ac7af28ef	1795252aa776dc43eccdac44b26d504b	2021-03-27 22:45:00	2021-03-27	710	3	0.7	2.2	55.76047431	37.61107614	55.76511745	37.6110911	Kia		3.0	8.0	Очень хороший человек !
778	ceee1f0b9087aac21bcb2c734b9c0d93	a3722ff87cf779bfc4efe9d8933065ac	ac7348d4c5d0e8bfdabca9ad70c7bb08	2021-03-27 07:30:00	2021-03-27	150	1	21.7	26.6	55.85963	37.660185	55.808612	37.49452	Hyundai	5.0	3.0	243.0	Прошу проверить как работает данный человек, когда мы ехали, он несколько раз уснул за рулём. Учитывая движение в Москве, это опасно и для него и для окружающих.
779	65f375340c86f293dfa60a14cdb188e6	c6bd1f855eec4930ad48258da6cbfe4e	ade55e3f3a16ba6b8be2a16a6d0e6b54	2021-03-27 14:15:00	2021-03-27	820	3	12.5	29.9	55.710331	37.656939	55.68867111	37.53454971	Hyundai		3.0	16.0	Самый лучший водитель !
780	190557dbcbfff2bcebe38a4c220ae843	9e498654a54853886dc6bb8c2db3288d	82aabcbb2d25a0a74493e320c06fcf38	2021-03-27 14:00:00	2021-03-27	1950	5	3.8	10.6	55.88085938	37.52597046	55.89646149	37.55435181	Kia		1.0	22.0	не подъехал к назначенному месту 
781	1f51f5e84ce414727642f5f18c73502a	4184e665cbccbf0a45c107ef83fa1ab1	a431d1a119c7a44dcc5afee8fe28509a	2021-03-27 06:15:00	2021-03-27	80	1	24.6	35.2	55.894004398406246	37.52882815897465	55.75702328	37.66048676	Volkswagen	5.0		194.0	вошел в положение, доехал очень быстро, муж не опаздал на поезд,  спасибо!
782	0cf9516d38e2e58288eed47160dd5d04	d583fc37dd61edee1e5854c9665e20e4	5fb2566c6dbfd3a9ff307c104c3afb7d	2021-03-27 12:00:00	2021-03-27	140	1	29.2	64.2	55.66110229	37.41507339	55.64279938	37.76640701	Kia	5.0	2.0	1.0	С начала маршрута время в пути увеличилось на 45 минут, потому что  водитель поворачивал не туда, все время был в телефоне. Салон был грязный. Я опоздала на процедуру, день не удался. 
783	7f68bf52b3a1e87caa519d59cd233494	b5cb2660733c38938d1c59f64fcb7fee	e624f185f6af713435f8e194ef5b8570	2021-03-27 07:45:00	2021-03-27	1600	5	31.5	39.5	55.6131412	37.7044302	55.733522	37.429796	Hyundai	5.0	1.0	164.0	Машина была очень, просто очень грязная снаружи от колес до крыши, не было опознавательных знаков ситимобила, из-за грязи даже номер машины было увидеть проблематично, но регион точно отличался 
784	c81ced521658cbf48c65bdf3655aef4a	204a5b6f15fcd98276ab90807b646041	c178ab594ab14aa3260aa22fed47321f	2021-03-27 06:00:00	2021-03-27	220	1	18.6	27.3	55.84923944	37.45588065	55.74353295	37.56793474	Hyundai		1.0	291.0	Супер! Пулей долетели ☺️
785	f5742205a5b3968914bf74030e8cac55	951c01f5e1e9cd8ef836b15ffc8b2d76	a1fbca9609d7700d73325416d103d9f3	2021-03-27 01:30:00	2021-03-27	170	1	2.1	6.9	55.8886528	37.61395264	55.8827858	37.600811	Kia	5.0	7.0	305.0	спасибо,водитель очень вежливый! 
786	0b1682588e6eef64f9d30ae58d76b418	4541175692f053c72d140583bb539138	2452d983e800d0e06b9d85d94394e4c3	2021-03-27 18:15:00	2021-03-27	950	4	7.3	15.9	55.65978622	37.76097488	55.714799	37.734476	Kia	5.0		149.0	Всё Ужасно
787	ab61d0025e8aaee59605024378210f48	040f93d8627cea4933f1db28f8e56221	79138ec7c9afafa3cfac2520b3340dff	2021-03-27 10:00:00	2021-03-27	190	1	52.8	59.4	55.71886826	37.43391037	55.41567103	37.90154749	Kia	5.0	1.0	174.0	когда мы заказали показывал 1312 потом стал 1360
788	00240104cfac6ff46696d7fe15881f5f	fac22ec3dd855f89f7f752c86e15e367	c049e7e9915eb23b7fa6d8ace6632338	2021-03-27 12:45:00	2021-03-27	240	1	8.0	24.2	55.79148106271598	37.632524371147156	55.78293000000001	37.579392	Kia	5.0	7.0	250.0	Такого психа нужно держать подальше от людей! Первый раз встречаю такого урода, тем более в комфорте. Попросил подключиться по блютузу, чтобы включить музыку. Водитель сказал
789	457ec00579118b94f91fa7dcdb70050b	00eed81398f1b0e02517932e916e9bd5	79f071a85c2f24c56e748c1b57559348	2021-03-27 16:30:00	2021-03-27	110	1	8.7	18.2	55.73517707	37.61293316	55.676034	37.542631	Hyundai		32.0	209.0	Машина битая, без опознавательных знаков такси.
790	d0814b922fd30f4be72273641b404490	5dbd8e2bdbf7800c2d5f7a63eaf61d55	cad6e557065479013956e965a9daed56	2021-03-27 23:15:00	2021-03-27	270	1	15.5	21.0	55.79085541	37.53418732	55.854713823854006	37.68291905522346	Skoda	5.0	15.0	232.0	Самый лучший 
791	cc539a5c7d827934d3ba384cf56a37f7	796c634563a7175022eaf0a76dde1fc6	817132dd76fdecb9482bb44ae81e555a	2021-03-27 01:00:00	2021-03-27	1030	3	9.3	21.4	55.75727881	37.63236586	55.73960114	37.54376221	Opel	5.0		83.0	Отлично водит; Водитель знает город; Классная музыка
792	7b6769aabd92332c24b5ab3ccb8e6f53	26418cfec710adcdfb47d7985b8e9751	24862d0ea56137568da814270a517a18	2021-03-27 06:15:00	2021-03-27	420	1	14.5	15.9	55.74026272153439	37.414603605866425	55.738945	37.262557	Nissan	5.0		251.0	Отличный водитель
793	4c89dbe80a82c5a76342e5ed5f546484	260041d26b8fd0b3d66c0b68965310ab	28af013b3831ac71b0594edc3d96d68c	2021-03-27 13:15:00	2021-03-27	160	1	19.1	28.8	55.8401084246039	37.377222329378135	55.724132	37.43369600000001	Hyundai	5.0		457.0	Добрый день, Ситимобил. Если вы хотели сделать мой день добрым, то вашему сервису это прекрасно удалось. Сначала я не могу найти машину, потом меня вынудил водитель отменить заказ. Теперь вот это - Водитель был без маски. Пересечение двух сплошных с выездом на встречную полосу движения для осуществления поворота в запрещённом месте, не уступил дорогу вопреки знаку, перестраи
794	47a6201e941e8b659264d7326e48c3ab	25f2a41024ca63e2dcdf8ad951e37882	dc42cdac318af6825a025155a2a5c668	2021-03-27 12:00:00	2021-03-27	410	2	3.0	8.5	55.75561161134603	37.832733504474156	55.74669	37.81306	Toyota	5.0	2.0	322.0	хорошая поездка
795	d5abd76bff394a9595e5059ae8b2abf8	28cb408937d5d5da7e45d04f87acd4f4	78271c83daf2266df47217cb36470dbd	2021-03-27 16:45:00	2021-03-27	740	4	13.2	22.2	55.661933	37.779648	55.65440211905396	37.64692548662424	Toyota		51.0		отличный водитель.  больше бы таких!
796	366cf2749e262460d451e3fb6bef37ef	e48fbe5fd25bb05db7327475a63ebd5d	c171c58ed36d0f854d8c3fc9f66f9456	2021-03-27 16:30:00	2021-03-27	210	1	7.3	12.0	55.893	37.67733	55.921512	37.718394	Hyundai	5.0	1.0	212.0	Ужасно грубый,невежливый водитель,хам. Никаких средств индивидуальной защиты не было,сильно кашлял на весь салон.
797	e1288dfce390afba4bdb0f91bb4c0da8	40badd6cb86b2831087b182b162b422a	c4ff3028bfef556073b3eb84c81cb2a9	2021-03-27 20:30:00	2021-03-27	80	1	38.7	68.9	55.7433356	37.8003782	55.90927124	37.40578079	Ford			70.0	прекрасный водитель, отличный собеседник! 
798	b0706778805b6cddc903bbe47ec190df	d20c9adb1faba4f67efa27ad2a89624c	564810e0b6e39dcf99a2060ce7870ce3	2021-03-27 10:45:00	2021-03-27	220	1	13.0	29.1	55.79760742	37.53226852	55.78919499999999	37.697377	Kia	5.0	24.0		Спасибо 
799	a8e0c8bf4ca609b3d4cdfb2571e837fa	ac3877a4a8b735aab38f5095cb8bf2df	e085394169e772d0137e26db42b283d0	2021-03-27 10:30:00	2021-03-27	800	3	8.4	13.8	55.72233659490554	37.47482791543007	55.720445	37.380985	Skoda	5.0		142.0	всё очень понравилось, спасибо водителю за отзывчивость
800	574280010377e5b132377471f3b59c08	ac387acf02ba60c382b620280363a269	8ec226c1c3fa8b124585e3ceb975704c	2021-03-27 11:30:00	2021-03-27	230	1	28.3	53.9	55.803695	37.49703	55.75381899999999	37.835216	Hyundai	5.0	1.0	386.0	Водитель слышал что мне позвонили по телефону и было сложно разговаривать, так как громко играла Музыка, водитель тише не сделал. Так же в процессе езды водитель что-то переодически говорил на своём языке, так как данный язык не знаю, было не приятно, так как непонятно про что он говорит. 
801	1199684ee43684d93cbed28f74656d7f	cf6897a57c220d3be5df0515d5902b1e	4fb5d969559ec5c4a922487c52058f89	2021-03-27 21:00:00	2021-03-27	1350	4	9.8	16.3	55.86351260000001	37.435923	55.882036	37.529092	Hyundai		4.0	188.0	половину поездки залипал в телефон
802	523362a19838a7e26fb452034717f604	32dd2ed847f2b61f82d66313777303af	7325393eb1617c3e1da8dd5cdebb5fb3	2021-03-27 07:30:00	2021-03-27	70	1	7.8	12.3	55.61266327	37.72542953	55.58272171	37.66969681	Hyundai	5.0	6.0	410.0	Чистота машины; Отлично водит
803	4deaf820019f08a62141ee65caf9a168	9e65ec0dec45e6f3c6e631e4e97ed2e2	013e8a953a1ad5ac731966b60a450f94	2021-03-27 03:00:00	2021-03-27	130	1	3.0	8.8	55.6541385	37.53805951	55.65106583	37.52176666	Skoda	5.0	3.0	282.0	Держал телефон на коленке и постоянно смотрел на него и отвлекался от дороги. была плохая музыка
804	f90646360274c7472bb5e8ae58d6472c	3d686ab8f0d0ba58a50a55c7f3eaf94f	b723383071547f76de6fbe39402a0edf	2021-03-27 05:15:00	2021-03-27	640	2	4.2	12.5	55.88067	37.54245	55.874689000000004	37.546394	Volkswagen	5.0	11.0	325.0	Отвратительно мерзкий водитель!!!! было назначено два адреса 
805	ea920d884c6363259cd07c1e93b276d2	a1f5f488207e2bf0fbe05134d9cfe58a	cb6bdbcdee4b739a64bdc5effeef1f75	2021-03-27 17:30:00	2021-03-27	310	2	11.7	20.5	55.78898813	37.60389386	55.74558100000001	37.661376	Ford	1.0	16.0	234.0	Резко вёл, я так не люблю 
806	4a14ed7343174767aa52c8b95bfa455e	415755fe4189619458f2bace0bdd26d5	871b8c163a98a097ef74717ab7d176a5	2021-03-27 04:15:00	2021-03-27	110	1	27.1	36.2	55.77072645284835	37.37757034599781	55.73488320000001	37.6795511	Kia		2.0	183.0	Водитель стоял с обратной стороны дома, в связи с чем списали деньги за ожидание. Подъехал к подъезду только после окончания бесплатного ожидания. Вёл машину не аккуратно, проезжал на красный свет, разговаривал по телефону.
807	94aed3b1d77d16a1880ff5321f2b756b	91c7a3fa7f5f8d3124fe93441372c012	66a5dd122b47086931b269f71914b218	2021-03-27 19:00:00	2021-03-27	1060	4	13.3	20.6	55.863909683394354	37.4937203899026	55.781148	37.599613	Skoda	5.0	8.0	1.0	Водитель опасно вёл (пил за рулем чай  и не держал руль, от чего иногда резко тормозил), не одел маску, приехал позже указанного времени к моему подъезду, спрашивал дорогу, предложил оставить на др стороне, тк мол так быстрее (но не факт, что переход на др сторону был где-то рядом), громко играла музыка
808	b3e31add1dadb028e7f534179f78e317	0b5b8d3576c6c8212a60f7fea4070006	88172a880603cd5c475c42d7eeab7ddb	2021-03-27 00:45:00	2021-03-27	260	1	5.3	12.1	55.68409200000001	37.62317150000001	55.69031700000001	37.594474	Hyundai	5.0	4.0	251.0	Водитель написал, что машина подана, но мы ждали ее ещё 7 минут и пришлось доплачивать за платное ожидание. Мелочь, но неприятно. 
809	cd88f5d0b5f11b79773f4e9455e875ab	4f750f57391374dbf8e34c67edef5225	abfd9a392876e74bd2ab556dae894ca8	2021-03-27 19:30:00	2021-03-27	970	5	4.1	14.7	55.791116	37.531588	55.80604934692383	37.57258987426758	Hyundai		7.0	476.0	За ожидание взял 40 рублей,  а сам найти не мог нас 
810	34da7e610e07c9fec21daca2c47dd87d	6d0b1cf2c47e1465e3cd1368a6896115	0eff6682aa3179dec571a446e5a314cc	2021-03-27 21:30:00	2021-03-27	260	1	8.0	15.1	55.83604	37.455	55.81680298	37.36337279999999	Hyundai	5.0		187.0	долгое ожидание 
811	39e9aa37c9e9d79353cd3f56a0ff2cd4	ef0896e4d9a7e4ccdb340083bd610408	c2afa8a488433dbbd181d5ac0f1b88ce	2021-03-27 11:00:00	2021-03-27	410	1	32.4	43.4	55.8495735	37.47469	55.91159439	37.75635529	Hyundai	5.0	4.0	415.0	Езда по обочине, подрезал другие авто. Я был с ребенком 10 лет, ни куда не спешил.
812	6010e0a16aca2f21abe5d2cfe1ae1cf5	5955eac6f821ddd71d039412464b165c	ded72fa8e65a021faf5a74962afdbd89	2021-03-27 23:45:00	2021-03-27	1690	5	17.0	22.1	55.7109365	37.4049642	55.765108	37.569216	Volkswagen		1.0	340.0	Добрый вечер , хуже этой поездки у нас не было 
813	1f4bef5464855e87fd2b20936d0c390e	281690480f058ac9166fb83a18fa1674	640f84b9cc5edf0b879e545ce6174b6c	2021-03-27 21:00:00	2021-03-27	350	2	5.2	11.0	55.83527756	37.38505554	55.850586	37.439807	Kia	5.0		298.0	Нажал машина ожидает при этом он находился в другом районе 
814	242a846d87d0133fa378e19a855ea439	a1001fb2b19db1e41d2def4d391ca9d5	6a37becac377748a0b4ab611ad1e2ff3	2021-03-27 10:30:00	2021-03-27	210	1	1.5	4.5	55.87008286	37.61646271	55.86303	37.604527	Kia	5.0	33.0	162.0	Приятный водитель
815	017869c918b459d80ff79abf6211442e	25f2a41024ca63e2dcdf8ad951e37882	346350d3e404789e57fd966164ce4fb1	2021-03-27 23:45:00	2021-03-27	610	3	8.4	16.6	55.7606537	37.5859039	55.806434631347656	37.5181770324707	Toyota		9.0	322.0	Накурено
816	01bc22df6789fbb1e91767c7b479798c	83437dab71641dfa82a51f6e0bcaa8a3	f2dca40e12bfe41b4a944bf243ae9bb4	2021-03-27 19:00:00	2021-03-27	850	4	3.9	9.2	55.62163641705156	37.711514756083496	55.60551453	37.73887634	Hyundai	5.0	11.0	158.0	Просто хороший мужик 
817	41bd8a361085cdfbebd2b30e94756dfd	a3bc05bdc86fbb86cfc39a290df3ed9d	53e38a6018414e77adcfbb4573a64895	2021-03-27 00:00:00	2021-03-27	330	1	10.6	14.0	55.799248	37.48256	55.76329000000001	37.56495	Volkswagen	5.0	1.0	87.0	В машине было очень грязно, после такси одежда вся грязная!!! Все сидения в чем-то!!!
818	e95dc9caf913541ef67801fa6531e53e	6ffdbd2ae1355f7ca1e429445787685a	74724ab77ba80a4d72a94d49fbba0a61	2021-03-27 08:45:00	2021-03-27	2070	6	2.2	5.7	55.65650177	37.47404099	55.663808	37.483384	Volkswagen	5.0	12.0	324.0	Отличный водитель !!
819	ef8375be99c7b14dc285343c10c65f20	1c11e4febcc32f17e7fbbd20a86b9a59	b084c98c913800281faa32ada1d47cce	2021-03-27 10:30:00	2021-03-27	2580	5	2.4	8.5	55.7964064	37.57605252	55.789724	37.558331	Skoda	5.0	7.0	138.0	в машине воняло! так еще водитель и остановил гораздо раньше метро!!!! 
820	1f30a05d1ca5356c9b0c7fc391542aa3	a59511cd5af00756935724f8f0d93b3c	7beea94cb4fc0968e3156466313277a7	2021-03-27 04:15:00	2021-03-27	290	1	33.9	32.6	55.61961104	37.50597832	55.513314	37.758882	Lada			36.0	пернул в машине
821	4c6a828eafc24749c7f52db6a01784e0	a98c8cf3eb518169e7c6e87d49b995b8	de4202da3bf54b6ffb169ea48a8465d9	2021-03-27 10:15:00	2021-03-27	200	1	6.9	23.0	55.75637	37.79726	55.749424	37.71102	Hyundai	5.0		58.0	Класс
822	5ec058255513d5c4f9bf873e90204f94	a828b5cdb2e6f19b6e767212649271cf	f6b452354c28a96b7e9850c032dab781	2021-03-27 17:00:00	2021-03-27	200	1	6.1	18.1	55.86140178496261	37.43432770976618	55.894599	37.449912	Hyundai	5.0	1.0	141.0	Водитель знает город; Водитель вежливый; Чистота машины; Хорошо поговорили; Отлично водит; Классная музыка; Помощь и забота
